Description,Part Number,Manufacturer,Cost Price,Trade Price,Sell Price (Tier 1 (Buy)),Group (Ignored for Updates),Subgroup 1 (Ignored for Updates),Search Terms,Notes
Deco Two-Tone Knightsbridge Stripe (1 M),CA13717HUG-78691,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Two-Tone  Knightsbridge Stripe 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Two-Tone Knightsbridge Stripe (4 M),CA13717HUG-E16F2,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Two-Tone  Knightsbridge Stripe  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Two-Tone Knightsbridge Stripe (5 M),CA13717HUG-F4D10,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Two-Tone  Knightsbridge Stripe  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Two-Tone Magpie Stripe (1 M),CA13717HUG-6DDA3,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Two-Tone  Magpie Stripe 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Two-Tone Magpie Stripe (4 M),CA13717HUG-7427D,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Two-Tone  Magpie Stripe  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Two-Tone Magpie Stripe (5 M),CA13717HUG-EC02D,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Two-Tone  Magpie Stripe  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Two-Tone Natural Stripe (1 M),CA13717HUG-95D63,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Two-Tone  Natural Stripe 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Two-Tone Natural Stripe (4 M),CA13717HUG-E112A,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Two-Tone  Natural Stripe  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Two-Tone Natural Stripe (5 M),CA13717HUG-6AA51,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Two-Tone  Natural Stripe  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Two-Tone Nivo Stripe (1 M),CA13717HUG-2A669,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Two-Tone  Nivo Stripe 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Two-Tone Nivo Stripe (4 M),CA13717HUG-AB2D2,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Two-Tone  Nivo Stripe  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Two-Tone Nivo Stripe (5 M),CA13717HUG-6C18C,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Two-Tone  Nivo Stripe  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Two-Tone Pimlico Stripe (1 M),CA13717HUG-92BAC,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Two-Tone  Pimlico Stripe 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Two-Tone Pimlico Stripe (4 M),CA13717HUG-E8B01,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Two-Tone  Pimlico Stripe  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Two-Tone Pimlico Stripe (5 M),CA13717HUG-9D081,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Two-Tone  Pimlico Stripe  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Two-Tone Riverside Stripe (1 M),CA13717HUG-77D07,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Two-Tone  Riverside Stripe 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Two-Tone Riverside Stripe (4 M),CA13717HUG-CCA81,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Two-Tone  Riverside Stripe  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Two-Tone Riverside Stripe (5 M),CA13717HUG-B04AF,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Two-Tone  Riverside Stripe  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Two-Tone Seastorm Stripe (1 M),CA13717HUG-34A84,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Two-Tone  Seastorm Stripe 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Two-Tone Seastorm Stripe (4 M),CA13717HUG-C7D03,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Two-Tone  Seastorm Stripe  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Two-Tone Seastorm Stripe (5 M),CA13717HUG-AFBAA,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Two-Tone  Seastorm Stripe  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Balham (1 M),CA46917HUG-97FB8,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag Balham 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Balham (4 M),CA46917HUG-B8A9D,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag Balham  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Balham (5 M),CA46917HUG-6D2C0,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag Balham  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Chelsea (1 M),CA46917HUG-B630C,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Chelsea 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Chelsea (4 M),CA46917HUG-DD790,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Chelsea  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Chelsea (5 M),CA46917HUG-6F3E8,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Chelsea  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Earth (1 M),CA46917HUG-7A289,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Earth 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Earth (4 M),CA46917HUG-E1DAB,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Earth  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Earth (5 M),CA46917HUG-90944,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Earth  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Greenwich (1 M),CA46917HUG-AC912,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Greenwich 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Greenwich (4 M),CA46917HUG-065C2,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Greenwich  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Greenwich (5 M),CA46917HUG-6500A,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Greenwich  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Hampstead (1 M),CA46917HUG-75D8A,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Hampstead 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Hampstead (4 M),CA46917HUG-48389,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Hampstead  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Hampstead (5 M),CA46917HUG-1B3CE,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Hampstead  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Kensington (1 M),CA46917HUG-375E1,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Kensington 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Kensington (4 M),CA46917HUG-50B8C,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Kensington  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Kensington (5 M),CA46917HUG-92322,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Kensington  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Kingston (1 M),CA46917HUG-A62CC,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Kingston 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Kingston (4 M),CA46917HUG-C9E93,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Kingston  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Kingston (5 M),CA46917HUG-0C165,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Kingston  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Marylebone (1 M),CA46917HUG-B4A16,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Marylebone 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Marylebone (4 M),CA46917HUG-60967,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Marylebone  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Marylebone (5 M),CA46917HUG-E6A1A,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Marylebone  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Mayfair (1 M),CA46917HUG-73A40,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Mayfair 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Mayfair (4 M),CA46917HUG-00670,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Mayfair  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Mayfair (5 M),CA46917HUG-FF2C2,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Mayfair  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Notting Hill (1 M),CA46917HUG-070DD,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Notting Hill 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Notting Hill (4 M),CA46917HUG-07C17,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Notting Hill  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Notting Hill (5 M),CA46917HUG-2F2C4,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Notting Hill  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Richmond (1 M),CA46917HUG-74492,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Richmond 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Richmond (4 M),CA46917HUG-FD80B,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Richmond  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Richmond (5 M),CA46917HUG-60D0E,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Richmond  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Sophia (1 M),CA46917HUG-E128B,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Sophia 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Sophia (4 M),CA46917HUG-EB1BF,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Sophia  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Sophia (5 M),CA46917HUG-E69A8,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Sophia  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Westminster (1 M),CA46917HUG-EEE27,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Westminster 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Westminster (4 M),CA46917HUG-98737,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Westminster  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Westminster (5 M),CA46917HUG-1A9C1,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Westminster  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Wimbledon (1 M),CA46917HUG-AD097,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Wimbledon 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Wimbledon (4 M),CA46917HUG-218F2,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Wimbledon  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Wimbledon (5 M),CA46917HUG-68DAA,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Wimbledon  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Woodland (1 M),CA46917HUG-E9848,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Woodland 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Woodland (4 M),CA46917HUG-614AD,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Woodland  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Zig Zag Woodland (5 M),CA46917HUG-DEC80,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Zig Zag  Woodland  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Dunelm Loop Barley Beige (4 M),CA46252HUG-CA3BA,Hugh Mackay,92.56,92.56,156.66666666666666,Carpet,Carpet,Hugh Mackay Dunelm Loop Barley Beige 4,"Price per SQM: £47.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Dunelm Loop Barley Beige (5 M),CA46252HUG-D0174,Hugh Mackay,115.7,115.7,195.83333333333331,Carpet,Carpet,Hugh Mackay Dunelm Loop Barley Beige  5,"Price per SQM: £47.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Dunelm Loop Beige Shadow (4 M),CA46252HUG-45115,Hugh Mackay,92.56,92.56,156.66666666666666,Carpet,Carpet,Hugh Mackay Dunelm Loop  Beige Shadow 4,"Price per SQM: £47.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Dunelm Loop Beige Shadow (5 M),CA46252HUG-E621A,Hugh Mackay,115.7,115.7,195.83333333333331,Carpet,Carpet,Hugh Mackay Dunelm Loop  Beige Shadow  5,"Price per SQM: £47.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Dunelm Loop Cashmere Grey (4 M),CA46252HUG-DD016,Hugh Mackay,92.56,92.56,156.66666666666666,Carpet,Carpet,Hugh Mackay Dunelm Loop  Cashmere Grey 4,"Price per SQM: £47.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Dunelm Loop Cashmere Grey (5 M),CA46252HUG-89B38,Hugh Mackay,115.7,115.7,195.83333333333331,Carpet,Carpet,Hugh Mackay Dunelm Loop  Cashmere Grey  5,"Price per SQM: £47.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Dunelm Loop Dimmed Charcoal (4 M),CA46252HUG-C4271,Hugh Mackay,92.56,92.56,156.66666666666666,Carpet,Carpet,Hugh Mackay Dunelm Loop  Dimmed Charcoal 4,"Price per SQM: £47.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Dunelm Loop Dimmed Charcoal (5 M),CA46252HUG-ED3E0,Hugh Mackay,115.7,115.7,195.83333333333331,Carpet,Carpet,Hugh Mackay Dunelm Loop  Dimmed Charcoal  5,"Price per SQM: £47.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Dunelm Loop Grey Dusk (4 M),CA46252HUG-32DF6,Hugh Mackay,92.56,92.56,156.66666666666666,Carpet,Carpet,Hugh Mackay Dunelm Loop  Grey Dusk 4,"Price per SQM: £47.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Dunelm Loop Grey Dusk (5 M),CA46252HUG-712DA,Hugh Mackay,115.7,115.7,195.83333333333331,Carpet,Carpet,Hugh Mackay Dunelm Loop  Grey Dusk  5,"Price per SQM: £47.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Dunelm Loop Linen Cupboard (4 M),CA46252HUG-9F1CC,Hugh Mackay,92.56,92.56,156.66666666666666,Carpet,Carpet,Hugh Mackay Dunelm Loop  Linen Cupboard 4,"Price per SQM: £47.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Dunelm Loop Linen Cupboard (5 M),CA46252HUG-AFB18,Hugh Mackay,115.7,115.7,195.83333333333331,Carpet,Carpet,Hugh Mackay Dunelm Loop  Linen Cupboard  5,"Price per SQM: £47.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Dunelm Loop Marble White (4 M),CA46252HUG-75ED7,Hugh Mackay,92.56,92.56,156.66666666666666,Carpet,Carpet,Hugh Mackay Dunelm Loop  Marble White 4,"Price per SQM: £47.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Dunelm Loop Marble White (5 M),CA46252HUG-583E8,Hugh Mackay,115.7,115.7,195.83333333333331,Carpet,Carpet,Hugh Mackay Dunelm Loop  Marble White  5,"Price per SQM: £47.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Dunelm Loop Mushroom Grey (4 M),CA46252HUG-34C8B,Hugh Mackay,92.56,92.56,156.66666666666666,Carpet,Carpet,Hugh Mackay Dunelm Loop  Mushroom Grey 4,"Price per SQM: £47.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Dunelm Loop Mushroom Grey (5 M),CA46252HUG-79AB9,Hugh Mackay,115.7,115.7,195.83333333333331,Carpet,Carpet,Hugh Mackay Dunelm Loop  Mushroom Grey  5,"Price per SQM: £47.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Dunelm Loop Muted Taupe (4 M),CA46252HUG-176A2,Hugh Mackay,92.56,92.56,156.66666666666666,Carpet,Carpet,Hugh Mackay Dunelm Loop  Muted Taupe 4,"Price per SQM: £47.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Dunelm Loop Muted Taupe (5 M),CA46252HUG-B3D53,Hugh Mackay,115.7,115.7,195.83333333333331,Carpet,Carpet,Hugh Mackay Dunelm Loop  Muted Taupe  5,"Price per SQM: £47.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Dunelm Loop Parsons Stone (4 M),CA46252HUG-9F1E0,Hugh Mackay,92.56,92.56,156.66666666666666,Carpet,Carpet,Hugh Mackay Dunelm Loop  Parsons Stone 4,"Price per SQM: £47.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Dunelm Loop Parsons Stone (5 M),CA46252HUG-567D7,Hugh Mackay,115.7,115.7,195.83333333333331,Carpet,Carpet,Hugh Mackay Dunelm Loop  Parsons Stone  5,"Price per SQM: £47.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Dunelm Loop Silver Cross (4 M),CA46252HUG-27E07,Hugh Mackay,92.56,92.56,156.66666666666666,Carpet,Carpet,Hugh Mackay Dunelm Loop  Silver Cross 4,"Price per SQM: £47.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Dunelm Loop Silver Cross (5 M),CA46252HUG-0B48E,Hugh Mackay,115.7,115.7,195.83333333333331,Carpet,Carpet,Hugh Mackay Dunelm Loop  Silver Cross  5,"Price per SQM: £47.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Dunelm Loop Vicarage Gate (4 M),CA46252HUG-198B5,Hugh Mackay,92.56,92.56,156.66666666666666,Carpet,Carpet,Hugh Mackay Dunelm Loop  Vicarage Gate 4,"Price per SQM: £47.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Dunelm Loop Vicarage Gate (5 M),CA46252HUG-FD5CF,Hugh Mackay,115.7,115.7,195.83333333333331,Carpet,Carpet,Hugh Mackay Dunelm Loop  Vicarage Gate  5,"Price per SQM: £47.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Dunelm Loop Walnut Cream (4 M),CA46252HUG-EF87D,Hugh Mackay,92.56,92.56,156.66666666666666,Carpet,Carpet,Hugh Mackay Dunelm Loop  Walnut Cream 4,"Price per SQM: £47.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Dunelm Loop Walnut Cream (5 M),CA46252HUG-9A9A9,Hugh Mackay,115.7,115.7,195.83333333333331,Carpet,Carpet,Hugh Mackay Dunelm Loop  Walnut Cream  5,"Price per SQM: £47.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
